speech_id,date,speaker,party_ref,temporal_grammar_code,symbolic_work_code,temporal_grammar_sentences_n,symbolic_work_sentences_n,temporal_grammar_sentences,symbolic_work_sentences,temporal_grammar_sentences_en,symbolic_work_sentences_en
nl.proc.ob.d.h-tk-20172018-93-4.1.71.1,2018-06-13,Asscher,nl.p.pvda,TG4,SW2,2,2,"Ik vind het merkwaardig en neigend naar hypocriet als je in één moeite door de minister verwijt een mening te hebben over wat er in de canon moet komen, terwijl ze reageert op een betoog dat er meer aandacht zou moeten komen voor de Statenbijbel. || Beweert u dan hier dat dit, geheel los van uw opvatting en politieke invloed, een zuiver historische beschouwing was die u wilde meegeven aan de onafhankelijk deskundigen?","Ik vind het merkwaardig en neigend naar hypocriet als je in één moeite door de minister verwijt een mening te hebben over wat er in de canon moet komen, terwijl ze reageert op een betoog dat er meer aandacht zou moeten komen voor de Statenbijbel. || Beweert u dan hier dat dit, geheel los van uw opvatting en politieke invloed, een zuiver historische beschouwing was die u wilde meegeven aan de onafhankelijk deskundigen?","I find it remarkable and bordering on hypocritical when you simultaneously accuse the minister of having an opinion on what should be included in the canon, while she is responding to an argument that there should be more attention given to the States Bible. || Are you claiming here that this, entirely independent of your views and political influence, was a purely historical consideration that you wanted to convey to the independent experts?","I find it remarkable and bordering on hypocritical when you simultaneously accuse the minister of having an opinion on what should be included in the canon, while she is responding to an argument that there should be more attention given to the States Bible. || Are you claiming here that this, entirely independent of your views and political influence, was a purely historical consideration that you wanted to convey to the independent experts?"
nl.proc.ob.d.h-tk-20172018-93-4.1.81.1,2018-06-13,Ouwehand,nl.p.pvdd,TG4,SW2,2,1,"Ja, en ik vrees ook wel een beetje een herhaling, maar de reactie van de minister kwam toch echt nadat de SGP een tamelijk politiek gekleurd pleidooi hield voor de Statenbijbel in de canon. || Dus nogmaals de oproep aan de SGP om het wel zuiver te houden.","Als je aan de ene kant vindt dat de politiek zich er niet mee moet bemoeien, dan moet je niet eerst beginnen met je eigen politieke pleidooi en dan de minister allerlei verwijten in de schoenen schuiven die ze niet heeft verdiend.","Yes, and I do fear a bit of repetition, but the minister's response really came after the SGP made a rather politically colored plea for the State Bible to be included in the canon. || So once again, the call to the SGP to keep it clean.","If you believe that politics should not interfere, then you shouldn't start with your own political plea and then blame the minister for things she hasn't done."
nl.proc.ob.d.h-tk-20172018-96-8.1.76.1,2018-06-20,Van Raak,nl.p.sp,TG1,SW1,2,2,"Vanaf de zeventiende eeuw gebeurde dit door vooraanstaande burgers die symbolisch geweerschoten afvuurden voor het huis van de notabelen. || Dat dat goed ging, zeg ik maar tegen mevrouw Buitenweg.",Ik vind het goed dat de minister zegt dat gemeentes hier eigenlijk maatwerk moeten kunnen leveren. || Vanaf de zeventiende eeuw gebeurde dit door vooraanstaande burgers die symbolisch geweerschoten afvuurden voor het huis van de notabelen.,"Starting in the seventeenth century, this was done by prominent citizens who symbolically fired gunshots in front of the notable's house. || I just tell Mrs. Buitenweg that it went well.","I think it's good that the minister says that municipalities should actually be able to provide tailored solutions here. || Starting in the seventeenth century, this was done by prominent citizens who symbolically fired gunshots in front of the notable's house."
nl.proc.ob.d.h-tk-20172018-107-21.1.28.1,2018-09-11,Martin Bosma,nl.p.pvv,TG1,SW2,2,2,Maar linkse mensen hebben daar nooit belangstelling voor. || Michiel de Ruyter vocht tegen de moslimslaven.,"U bent alleen geïnteresseerd in slavernij als u Europeanen in het verdachtenbankje kunt zetten. || Als moslims de daders zijn, wil u het er niet over hebben.",But left-wing people are never interested in that. || Michiel de Ruyter fought against the Muslim slaves.,"You are only interested in slavery if you can put Europeans in the dock. || If Muslims are the perpetrators, you don't want to talk about it."
nl.proc.ob.d.h-tk-20182019-11-2.1.172.1,2018-10-10,Martin Bosma,nl.p.pvv,TG4,SW2,1,2,"Maar als u vergevingsgezind kunt zijn richting Johan van Oldenbarnevelt vanwege het feit dat hij de VOC heeft opgericht, dan heeft u een zo groot hart dat u niet alleen maar vanuit uw Brabantse perspectief moet denken, zou ik voorstellen.","Ik dank de heer Van Raak voor de steun voor mijn motie. || Maar als u vergevingsgezind kunt zijn richting Johan van Oldenbarnevelt vanwege het feit dat hij de VOC heeft opgericht, dan heeft u een zo groot hart dat u niet alleen maar vanuit uw Brabantse perspectief moet denken, zou ik voorstellen.","But if you can be forgiving towards Johan van Oldenbarnevelt because he founded the VOC, then you have such a big heart that you shouldn't only think from your Brabant perspective, I would suggest.","I thank Mr. Van Raak for his support of my motion. || But if you can be forgiving towards Johan van Oldenbarnevelt because he founded the VOC, then you have such a big heart that you shouldn't only think from your Brabant perspective, I would suggest."
nl.proc.ob.d.h-tk-20182019-11-2.1.39.1,2018-10-10,Van Raak,nl.p.sp,TG1,SW3,2,2,"Op 13 mei volgend jaar is het 400 jaar geleden dat Johan van Oldenbarnevelt hier achter ons, voor de Ridderzaal op het Binnenhof, is onthoofd door Maurits van Oranje, die hem beschuldigde van hoogverraad. || Daarachter ligt dus deze staatsman, die zo belangrijk is geweest in de 17de eeuw voor de strijd, de Tachtigjarige Oorlog tegen de koning van Spanje, en zo belangrijk is geweest voor de opbouw van de Republiek, de voorganger van het huidige Nederland.","Daarachter ligt dus deze staatsman, die zo belangrijk is geweest in de 17de eeuw voor de strijd, de Tachtigjarige Oorlog tegen de koning van Spanje, en zo belangrijk is geweest voor de opbouw van de Republiek, de voorganger van het huidige Nederland. || Op 13 mei volgend jaar is het 400 jaar geleden dat Johan van Oldenbarnevelt hier achter ons, voor de Ridderzaal op het Binnenhof, is onthoofd door Maurits van Oranje, die hem beschuldigde van hoogverraad.","On May 13 next year, it will be 400 years since Johan van Oldenbarnevelt was beheaded here behind us, in front of the Ridderzaal at the Binnenhof, by Maurits van Oranje, who accused him of high treason. || Behind that lies this statesman, who was so important in the 17th century for the struggle, the Eighty Years' War against the King of Spain, and who played a crucial role in the establishment of the Republic, the predecessor of present-day Netherlands.","Behind that lies this statesman, who was so important in the 17th century for the struggle, the Eighty Years' War against the King of Spain, and who played a crucial role in the establishment of the Republic, the predecessor of present-day Netherlands. || On May 13 next year, it will be 400 years since Johan van Oldenbarnevelt was beheaded here behind us, in front of the Ridderzaal at the Binnenhof, by Maurits van Oranje, who accused him of high treason."
nl.proc.ob.d.h-tk-20182019-11-2.1.40.1,2018-10-10,Martin Bosma,nl.p.pvv,TG4,SW4,2,3,Dat wil tegenwoordig in progressieve kringen nog weleens gevoelig liggen. || Johan van Oldenbarnevelt heeft ook de VOC gesticht.,Dat wil tegenwoordig in progressieve kringen nog weleens gevoelig liggen. Maar ik begrijp dat de heer Van Raak desondanks zegt: hiep hiep hoera voor Johan van Oldenbarnevelt? || Dat wil tegenwoordig in progressieve kringen nog weleens gevoelig liggen. || Maar ik begrijp dat de heer Van Raak desondanks zegt: hiep hiep hoera voor Johan van Oldenbarnevelt?,That can still be a sensitive issue in progressive circles these days. || Johan van Oldenbarnevelt also founded the VOC.,That can still be a sensitive topic in progressive circles these days. But I understand that Mr. Van Raak nonetheless says: hooray for Johan van Oldenbarnevelt? || That can still be a sensitive issue in progressive circles these days. || But I understand that Mr. Van Raak nevertheless says: hip hip hooray for Johan van Oldenbarnevelt?
nl.proc.ob.d.h-tk-20182019-11-2.1.41.1,2018-10-10,Van Raak,nl.p.sp,TG1,SW4,2,2,"Ik zou de minister-president willen vragen om eens te kijken of er ook onderzoek kan worden gedaan naar die grafkelders. || Die mensen zijn nu nog steeds van invloed op de politiek in Nederland, nu niet als VOC maar wel als Unilever.","Kijk eens wat daar ligt, en vooral: wie daar ligt. || En ook de duistere kanten wil ik zeker benoemd hebben. Hij is medeoprichter van de VOC, de eerste multinational.","I would like to ask the Prime Minister to look into whether research can be conducted on those burial vaults. || Those people still have an influence on politics in the Netherlands today, not as the VOC but as Unilever.","Look at what’s lying there, and especially: who is lying there. || And I definitely want to mention the darker sides as well. He is a co-founder of the VOC, the first multinational."
nl.proc.ob.d.h-tk-20182019-69-26.1.93.1,2019-04-02,Wiebes,,TG1,SW1,2,2,"Onze cultuur en ons succes zijn al sinds de zeventiende eeuw: openheid, handel en doorvoer. || Die multinationals handelen overal ter wereld, maar kiezen deze plek omdat hier die openheid is, omdat die doorvoer hier is, omdat kapitaal en goederen hier in en uit kunnen.",Hij is eigenlijk bezorgd over verkwanseling van Hollandse bedrijven. || Die trots wil ik ertegenover stellen.,"Our culture and our success have been based on openness, trade, and transit since the seventeenth century. || These multinationals operate all over the world, but choose this location because of the openness here, because of the transit here, because capital and goods can come in and out.",He is actually concerned about the squandering of Dutch companies. || I want to counter that pride.
nl.proc.ob.d.h-tk-20182019-69-26.1.97.1,2019-04-02,Futselaar,nl.p.sp,TG4,SW2,2,2,"Als een minister zijn beleid of het gebrek daaraan onderbouwt door terug te gaan naar de zeventiende eeuw, dan wordt de historicus in mij een beetje getriggerd. || Ik zal er hier geen uitgebreide beschouwing over geven, maar laten we wel vaststellen dat de eerste Nederlandse multinational, de VOC, een staatsmonopolie had en dat je de constatering dat er sprake was van vrijhandel met een grote korrel zout kunt nemen.","Als een minister zijn beleid of het gebrek daaraan onderbouwt door terug te gaan naar de zeventiende eeuw, dan wordt de historicus in mij een beetje getriggerd. || Ik zal er hier geen uitgebreide beschouwing over geven, maar laten we wel vaststellen dat de eerste Nederlandse multinational, de VOC, een staatsmonopolie had en dat je de constatering dat er sprake was van vrijhandel met een grote korrel zout kunt nemen.","When a minister justifies his policy or the lack thereof by going back to the seventeenth century, the historian in me gets a little triggered. || I won't provide an extensive discussion here, but let's acknowledge that the first Dutch multinational, the VOC, had a state monopoly, and you should take the assertion that there was free trade with a grain of salt.","When a minister justifies his policy or the lack thereof by going back to the seventeenth century, the historian in me gets a little triggered. || I won't provide an extensive discussion here, but let's acknowledge that the first Dutch multinational, the VOC, had a state monopoly, and you should take the assertion that there was free trade with a grain of salt."
nl.proc.ob.d.h-tk-20182019-99-7.1.22.1,2019-06-27,Martin Bosma,nl.p.pvv,TG4,SW2,2,2,Het VOC Café moet zijn naam veranderen? || De minister wil de geschiedenis onderwerpen aan diversiteitsgeneuzel en aan de multikul.,"Mevrouw de minister, hou op met het belasten van onze helden, onze VOC'ers die de vlag lieten wapperen over alle zeven wereldzeeën. || Minister, buig niet voor de haters die alleen maar willen jennen, alleen maar willen provoceren en die Nederlanders willen beroven van hun historie.",Does the VOC Café need to change its name? || The minister wants to subject history to diversity nonsense and multiculturalism.,"Madam Minister, stop burdening our heroes, our VOC members who flew the flag over all seven seas. || Minister, do not bow to the haters who only want to tease, only want to provoke, and who want to rob the Dutch people of their history."
nl.proc.ob.d.h-tk-20182019-104-8.1.25.1,2019-09-04,Palland,nl.p.cda,TG1,SW3,2,2,"Ik kijk ernaar uit om vanuit die traditie mijn bijdrage in dit huis te mogen leveren als Overijsselse met een achtergrond in het recht en ervaring als zelfstandige, een bijdrage vanuit het christendemocratische uitgangspunt dat de mens niet op zichzelf staat maar altijd in relatie tot de ander. || Kampen is een Hanzestad, een onderdeel van het hanzeverbond van een kleine tweehonderd internationale steden en hun kooplieden in de veertiende tot de zeventiende eeuw, en sinds 1980 weer actief, tot de dag van vandaag, in de Nieuwe Hanze.","Typische hanzewaarden zijn: ondernemerschap, verbondenheid en samenwerking, durf en lef, burgerzin en gemeenschapszin. || Ik voel me thuis in die regio, met deze historie en waardentraditie.","I look forward to contributing to this house from that tradition as someone from Overijssel with a background in law and experience as an entrepreneur, contributing from the Christian democratic perspective that a person does not stand alone but is always in relation to others. || Kampen is a Hanseatic city, part of the Hanseatic League of nearly two hundred international cities and their merchants from the fourteenth to the seventeenth century, and has been active again since 1980, continuing to this day, in the New Hanse.","Typical Hanseatic values are: entrepreneurship, connectedness and collaboration, courage and boldness, civic spirit, and community sense. || I feel at home in that region, with its history and tradition of values."
nl.proc.ob.d.h-tk-20192020-2-5.1.466.1,2019-09-18,Van der Staaij,nl.p.sgp,TG1,SW4,2,2,Ik hoef de premier niet uit te leggen dat hij staatsrechtelijk ook aanspreekbaar is op regeringsdaden uit het verleden. || Dat verkwanselen van nationaal erfgoed uit de Gouden Eeuw — mooie naam: Gouden Eeuw — uitgerekend in de Eeuw van de Rede kunnen we toch niet accepteren?,"Dat verkwanselen van nationaal erfgoed uit de Gouden Eeuw — mooie naam: Gouden Eeuw — uitgerekend in de Eeuw van de Rede kunnen we toch niet accepteren? || En zo ja, waarom is er niet ingegrepen?",I don't need to explain to the prime minister that he can also be held accountable for governmental actions from the past in a constitutional sense. || We cannot accept the squandering of national heritage from the Golden Age — a beautiful name: Golden Age — especially in the Age of Reason.,"We cannot accept the squandering of national heritage from the Golden Age — a beautiful name: Golden Age — especially in the Age of Reason. || And if so, why was there no intervention?"
nl.proc.ob.d.h-tk-20192020-3-6.1.398.1,2019-09-19,Dijkhoff,nl.p.vvd,TG4,SW3,2,2,"Prima als iemand anders dan weer zegt dat je geen """"Gouden Eeuw"""" meer mag zeggen. || Nou, ik blijf het wel zeggen, maar dan komt er op z'n minst discussie los.","Want het kan een misverstand zijn om te denken dat we allemaal heel ingetogen en vanzelfsprekend onze waarden delen en die wel zien, want sommigen doen dat ingetogen, terwijl andere mensen daar gewoon geen besef van hebben, niet de historie zien en het koesteren van wat verworven, opgebouwd en bevochten is niet als vanzelfsprekend ervaren. || Je hoeft niet fout door de straten te marcheren als een nationalist, maar ik zou willen dat we die identiteit wel meer delen en het daarover hebben.","It's fine if someone else says that you can no longer call it the ""Golden Age."" || Well, I’ll keep saying it, but at least it will spark a discussion.","It can be a misunderstanding to think that we all share our values in a very reserved and obvious way, as some do so quietly, while others simply lack awareness, do not see the history, and do not take for granted the cherishing of what has been acquired, built, and fought for. || You don't have to march through the streets like a nationalist, but I wish we would share that identity more and talk about it."
nl.proc.ob.d.h-tk-20192020-3-6.1.588.1,2019-09-19,Rutte,,TG2,SW1,2,2,"Ik vind van wel, maar mogen we het dan in ieder geval met elkaar erover eens zijn dat we met elkaar willen toewerken naar nieuwe gouden eeuw. || Wat mij betreft praten we ook over de zeventiende eeuw als een gouden eeuw.","De inzet van het kabinet in deze debatten met de Kamer is gericht op het bereiken van, als het enigszins kan, brede overeenstemming over het beleid, zodat het mogelijk is om een duurzame economische en maatschappelijke ontwikkeling te realiseren die voorwaarden schept voor een nieuwe gouden eeuw. || Of het nu gaat over klimaat, het langetermijnverdienvermogen van het land of de balans die nodig is tussen alle belangen van generaties mensen en ecologie.","I think so, but can we at least agree that we want to work together towards a new golden age? || As far as I'm concerned, we can also talk about the seventeenth century as a golden age.","The government's commitment in these debates with the House is aimed at achieving, as much as possible, broad consensus on the policy, so that it is possible to realize sustainable economic and social development that creates the conditions for a new golden age. || Whether it's about the climate, the long-term earning potential of the country, or the balance needed between all the interests of generations of people and ecology."
nl.proc.ob.d.h-tk-20192020-8-3.1.73.1,2019-10-02,Aukje de Vries,nl.p.vvd,TG2,SW1,1,3,"Laten we dat vooral allemaal gaan doen, zodat de 21ste eeuw weer een gouden eeuw kan worden: voor de economie, voor Nederland, voor de mensen in Nederland, voor banen en vooral voor de middeninkomens.","Waarom is de verhoging van box 2 voor ondernemers niet ook met een jaar uitgesteld? || Hoe gaat het kabinet ervoor zorgen dat we voldoende geld voor onderhoud en achterstallig onderhoud van onze infrastructuur hebben en tegelijkertijd voldoende kunnen investeren in nieuwe infrastructuur? || Laten we dat vooral allemaal gaan doen, zodat de 21ste eeuw weer een gouden eeuw kan worden: voor de economie, voor Nederland, voor de mensen in Nederland, voor banen en vooral voor de middeninkomens.","Let's all do that, so that the 21st century can become a golden age again: for the economy, for the Netherlands, for the people in the Netherlands, for jobs, and especially for middle incomes.","Why hasn't the increase in box 2 for entrepreneurs also been postponed by a year? || How will the cabinet ensure that we have enough money for maintenance and overdue maintenance of our infrastructure while also being able to invest sufficiently in new infrastructure? || Let's all do that, so that the 21st century can become a golden age again: for the economy, for the Netherlands, for the people in the Netherlands, for jobs, and especially for middle incomes."
nl.proc.ob.d.h-tk-20192020-20-3.1.274.1,2019-11-06,Van den Berge,nl.p.groenlinks,TG2,SW1,2,2,"Nu zal ik de laatste zijn om alles op te hemelen wat er in de zeventiende eeuw in Nederland gebeurde, maar respect en waardering voor het ambacht is toch wel iets wat we beter met elkaar hadden mogen behouden. Want hoe anders is het nu. || In de zeventiende eeuw kwam de Russische tsaar Peter de Grote naar Nederland om te leren hoe hij schepen moest bouwen.","Als ik naar de begroting kijk, valt me één ding op: het middelbaar beroepsonderwijs gaat erop achteruit. || Dat vraagt er wel om dat mbo-studenten die bijvoorbeeld in een studentenraad aanschuiven een goede financiële ondersteuning krijgen om dat fulltime te kunnen doen.","Now I will be the last to glorify everything that happened in the seventeenth century in the Netherlands, but respect and appreciation for the craft is something we could have better preserved together. Because how different it is now. || In the seventeenth century, the Russian Tsar Peter the Great came to the Netherlands to learn how to build ships.","When I look at the budget, one thing stands out to me: vocational education is declining. || This calls for vocational students who participate in a student council to receive adequate financial support to be able to do that full-time."
nl.proc.ob.d.h-tk-20192020-29-9.1.167.1,2019-11-27,Kuzu,nl.p.denk,TG1,SW4,2,2,"Nederland heeft ook een ereschuld richting Caribisch Nederland, de Antillen en Suriname gezien de eeuwenlange geschiedenis van slavernij. Die duurde van de zeventiende eeuw tot 1 juli 1863. || Honderden jaren van uitbuiting en vernedering zijn voorbijgegaan, maar serieuze compensatie is er nog nooit gekomen. Daarom vraag ik of en hoe de minister deze compensatie zou kunnen realiseren.","Nederland heeft ook een ereschuld richting Caribisch Nederland, de Antillen en Suriname gezien de eeuwenlange geschiedenis van slavernij. || Het schenken van de ontbrekende AOW-jaren zou hierin een eerste bescheiden stap kunnen zijn.","The Netherlands also has a historical debt to the Caribbean Netherlands, the Antilles, and Suriname due to the centuries-long history of slavery, which lasted from the seventeenth century until July 1, 1863. || Hundreds of years of exploitation and humiliation have passed, but serious compensation has never been provided. That is why I am asking whether and how the minister could achieve this compensation.","The Netherlands also has a debt of honor towards the Caribbean Netherlands, the Antilles, and Suriname due to the centuries-long history of slavery. || Granting the missing pension years could be a modest first step in this regard."
nl.proc.ob.d.h-tk-20192020-57-4.1.59.1,2020-02-20,Van der Staaij,nl.p.sgp,TG1,SW2,1,2,De afspraak was namelijk om de marinierskazerne te verplaatsen naar de stad van Michiel de Ruyter en zo compensatie te bieden voor het weghalen van allerlei rijksdiensten uit Zeeland.,"Als je hen zo witheet krijgt als ze nu zijn en als zo'n kalme bestuurder als de commissaris van de Koning Polman zich zo verontwaardigd heeft geuit, dan mag je als staatssecretaris, dan mag je als kabinet toch wel echt eens heel goed in de spiegel kijken. || Wat wij deze staatssecretaris en dit kabinet kwalijk nemen, is dat niet met open vizier met Zeeland overlegd is.",The agreement was to relocate the marine barracks to the city of Michiel de Ruyter and thus provide compensation for the removal of various government services from Zeeland.,"If you get them as furious as they are now, and if such a calm leader as the Commissioner of the King, Polman, has expressed his outrage like this, then as a state secretary, as a cabinet, you really should take a good look in the mirror. || What we hold against this secretary of state and this cabinet is that they did not consult with Zeeland openly."
nl.proc.ob.d.h-tk-20192020-99-7.1.245.1,2020-09-09,Rutte,,TG3,SW2,1,2,"Dat kunnen we toch niet helemaal weggooien door te zeggen: we gaan terug naar de staatsvorming uit de zeventiende eeuw, uit 1648?","Wat de heer Baudet dan doet, snap ik wel. Hij pakt die woorden van mij en zegt dan: o, dat betekent dus dat, altijd als er iets gebeurt, Rutte zal zeggen dat we moeten voorkomen dat die landen omvallen. || Dat kunnen we toch niet helemaal weggooien door te zeggen: we gaan terug naar de staatsvorming uit de zeventiende eeuw, uit 1648?","We can't just completely discard that by saying: we're going back to the state formation of the seventeenth century, from 1648?","What Mr. Baudet is doing, I understand. He takes my words and then says: oh, that means that whenever something happens, Rutte will say that we need to prevent those countries from collapsing. || We can't just completely discard that by saying: we're going back to the state formation of the seventeenth century, from 1648?"
nl.proc.ob.d.h-tk-20202021-11-8.1.3.1,2020-10-07,Martin Bosma,nl.p.pvv,TG1,SW4,2,2,"Waarom altijd weer die zelfhaat tegen onze eigen mensen, onze eigen cultuur, tegen onze feesten, straatnamen, standbeelden, onze VOC en onze Zwarte Piet? || Daar werd waarlijk iets groots verricht.","Waarom dat wentelen in schuld en boete? || Echt, geen Indonesiër zit te wachten op excuses.","Why always that self-hatred against our own people, our own culture, against our celebrations, street names, statues, our VOC, and our Black Pete? || There was truly something great accomplished there.","Why wallow in guilt and punishment? || Honestly, no Indonesian is waiting for an apology."
nl.proc.ob.d.h-tk-20202021-11-8.1.31.1,2020-10-07,Bisschop,nl.p.sgp,TG4,SW2,2,2,"De bevestiging van die woorden zie je in wat onder andere de laatste maanden te doen is als het gaat om de storm van kritiek op zogenaamde foute standbeelden of het in ongenade vallen van het begrip Gouden Eeuw in musea. || Anders gezegd, welke garantie geeft de minister-president dat hij er alles aan zal doen om ervoor te zorgen dat de gouden koets, die Prinsjesdag tot genoegen van velen al meer dan een eeuw mede glans geeft, blijft rijden?",De premier heeft gelukkig gezegd dat de stalling in een museum slechts tijdelijk is. || Zonder klip-en-klaar antwoord zal ik de Kamer hierover een uitspraak vragen.,"The confirmation of those words can be seen in what has been happening in recent months regarding the storm of criticism over so-called controversial statues or the decline in the appreciation of the term Golden Age in museums. || In other words, what guarantee does the Prime Minister give that he will do everything possible to ensure that the golden carriage, which has been adding to the splendor of Prinsjesdag for over a century to the delight of many, continues to operate?","The prime minister has fortunately said that the storage in a museum is only temporary. || Without a clear-cut answer, I will ask the Chamber for a statement on this matter."
nl.proc.ob.d.h-tk-20202021-16-45.1.3.1,2020-10-27,Van Aalst,nl.p.pvv,TG2,SW1,1,3,In de Gouden Eeuw hadden we het ook niet zo op met al die Brusselse regels die ons havenleven aan banden wilden leggen.,Keer op keer merken we dat het ene na het andere Brusselse dictaat in de Nederlandse wet wordt verankerd. || De PVV is van mening dat we deze EU-verordening niet nodig hebben. || Wat de PVV betreft doen we dat vandaag ook.,"In the Golden Age, we weren't too fond of all those Brussels regulations that wanted to restrict our port life.","Time and again, we notice that one Brussels dictate after another is being enshrined in Dutch law. || The PVV believes that we do not need this EU regulation. || As far as the PVV is concerned, we are doing that today as well."
nl.proc.ob.d.h-tk-20202021-77-8.1.145.1,2021-05-19,Kerseboom,nl.p.fvd,TG1,SW3,2,2,"Maar ik ben ook de vrucht van de VOC, van de Cape Malay-slaven, van Krotoa, van Engels kolonialisme, van een geschiedenis van heldhaftigheid, maar ook van diep trauma. || Ik draag de geschiedenis van vele naties, van vele mensen en vele talen.","Hoewel de overeenkomsten soms moeilijk te vinden zijn, delen we dit: onze liefde voor ons Nederland en een vastberaden toewijding om haar bevolking te dienen. || Ik ben een Nederlander.","But I am also the fruit of the VOC, of the Cape Malay slaves, of Krotoa, of English colonialism, of a history of heroism, but also of deep trauma. || I carry the history of many nations, many people, and many languages.","Although the similarities can sometimes be hard to find, we share this: our love for our Netherlands and a steadfast commitment to serve its people. || I am Dutch."
nl.proc.ob.d.h-tk-20202021-99-51.1.20.1,2021-07-08,Van Baarle,nl.p.denk,TG1,SW4,3,2,"Motie: De Kamer,gehoord de beraadslaging,constaterende dat de Dialooggroep Slavernijverleden adviseert om in de wet op te nemen dat de slavernij en slavenhandel die tussen de zeventiende eeuw en 1 juli 1863 direct of indirect onder Nederlands gezag hebben plaatsgevonden, misdaden tegen de menselijkheid waren;spreekt uit dat het Nederlands slavernijverleden een misdaad tegen de mensheid was,en gaat over tot de orde van de dag. || Motie: De Kamer,gehoord de beraadslaging,constaterende dat de Dialooggroep Slavernijverleden adviseert om in de wet op te nemen dat de slavernij en slavenhandel die tussen de zeventiende eeuw en 1 juli 1863 direct of indirect onder Nederlands gezag hebben plaatsgevonden, misdaden tegen de menselijkheid waren; || spreekt uit dat het Nederlands slavernijverleden een misdaad tegen de mensheid was,en gaat over tot de orde van de dag.","spreekt uit dat het Nederlands slavernijverleden een misdaad tegen de mensheid was,en gaat over tot de orde van de dag. || Motie: De Kamer,gehoord de beraadslaging,constaterende dat de Dialooggroep Slavernijverleden adviseert om in de wet op te nemen dat de slavernij en slavenhandel die tussen de zeventiende eeuw en 1 juli 1863 direct of indirect onder Nederlands gezag hebben plaatsgevonden, misdaden tegen de menselijkheid waren;","Motion: The Chamber, having heard the deliberation, noting that the Dialogue Group on the Legacy of Slavery advises that the law should state that the slavery and slave trade that took place under Dutch authority, directly or indirectly, between the seventeenth century and July 1, 1863, were crimes against humanity; declares that the Dutch history of slavery was a crime against humanity, and proceeds to the order of the day. || Motion: The Chamber, having heard the deliberation, noting that the Dialogue Group on the Legacy of Slavery advises that the law should state that the slavery and slave trade that took place under Dutch authority, directly or indirectly, between the seventeenth century and July 1, 1863, were crimes against humanity; || states that the Dutch history of slavery was a crime against humanity, and moves on to the agenda.","states that the Dutch history of slavery was a crime against humanity, and moves on to the agenda. || Motion: The Chamber, having heard the deliberation, noting that the Dialogue Group on the Legacy of Slavery advises that the law should state that the slavery and slave trade that took place under Dutch authority, directly or indirectly, between the seventeenth century and July 1, 1863, were crimes against humanity;"
nl.proc.ob.d.h-tk-20202021-99-51.1.3.1,2021-07-08,Belhaj,nl.p.d66,TG1,SW4,2,2,"overwegende dat om tot herstel te komen, zodat een gezamenlijke toekomst mogelijk is, erkenning van het leed noodzakelijk is; || Motie: De Kamer,gehoord de beraadslaging,overwegende dat de slavenhandel en de slavernij die tussen de zeventiende eeuw en 1 juli 1873 direct of indirect onder Nederlands gezag hebben plaatsgevonden, misdrijven tegen de menselijkheid waren;","spreekt uit dat de Nederlandse Staat excuses zou moeten aanbieden voor het slavernijverleden,en gaat over tot de orde van de dag. || overwegende dat om tot herstel te komen, zodat een gezamenlijke toekomst mogelijk is, erkenning van het leed noodzakelijk is;","Considering that recognition of the suffering is necessary to achieve healing, so that a shared future is possible; || Motion: The Chamber, having heard the deliberation, considering that the slave trade and slavery that took place under Dutch authority, directly or indirectly, between the seventeenth century and July 1, 1873, were crimes against humanity;","states that the Dutch State should apologize for its slavery past, and moves on to the next item on the agenda. || Considering that recognition of the suffering is necessary to achieve healing, so that a shared future is possible;"
nl.proc.ob.d.h-tk-20202021-103-7.1.109.1,2021-09-08,Ellian,nl.p.vvd,TG1,SW3,1,3,"Het feit dat we hier vandaag op deze bijzondere plek — oké, ietsje minder bijzonder dan het Binnenhof — in vrijheid met elkaar spreken, is omdat andere helden gestreden hebben voor dat recht.","In het vrije en verlichte Nederland waar mijn ouders en ik zo van houden, het land van de oranje leeuw, het land waar in het zesde couplet van het volkslied staat: de tirannie verdrijven die mijn mijn hart doorwondt. || Nu ik lid mag zijn van de Tweede Kamer der Staten-Generaal van het Koninkrijk der Nederlanden, voel ik het als mijn plicht om alles wat in mij zit, elke kracht, elke inspanning, elke druppel zweet, te geven voor bescherming van het vrije en verlichte Nederland waar mijn ouders zich zo thuis zijn gaan voelen, en om te knokken voor verbetering van onze constitutie, zoals anderen dat ooit ook gedaan hebben. || Maar we zullen altijd strijden tegen tirannie.","The fact that we are here today in this special place — okay, a little less special than the Binnenhof — speaking freely with each other is because other heroes fought for that right.","In the free and enlightened Netherlands that my parents and I love so much, the land of the orange lion, the country where the sixth verse of the national anthem states: to drive out the tyranny that wounds my heart. || Now that I am allowed to be a member of the House of Representatives of the States General of the Kingdom of the Netherlands, I feel it is my duty to give everything I have, every ounce of strength, every effort, every drop of sweat, to protect the free and enlightened Netherlands where my parents have felt so at home, and to fight for the improvement of our constitution, just as others have done in the past. || But we will always fight against tyranny."
